,Unnamed: 0,ID,Utterance,Speaker,Dialogue_ID,Target
9048,9048.0,TRAIN_9048,Still?,The Food Critic,947.0,surprise
9049,9049.0,TRAIN_9049,"I think the things that you said about me are really unfair, and I would like for you to give my bouillabaisse another chance.",Monica,947.0,neutral
9050,9050.0,TRAIN_9050,I don’t see any reason why I would do that to myself again.,The Food Critic,947.0,joy
9051,9051.0,TRAIN_9051,"Either eat it, or be in it.",Joey,947.0,anger
9052,9052.0,TRAIN_9052,"Spoon?  So, what do you think?",Monica,947.0,joy
9053,9053.0,TRAIN_9053,"I’m torn, between my integrity and my desire to avoid a beating. But I must be honest, your soap is abysmal.",The Food Critic,947.0,disgust
9054,9054.0,TRAIN_9054,Thata girl! Huh? We should get out of here.. there’s a new class comin’ in.,Joey,947.0,joy
9055,9055.0,TRAIN_9055,"Welcome to introduction to cooking. Now, before we start, can anyone tell me the difference between a hollandaise sauce and a bearnaise sauce?",The Cooking Teacher,947.0,neutral
9056,9056.0,TRAIN_9056,I can.,Monica,947.0,neutral
9057,9057.0,TRAIN_9057,"Okay, go ahead.",The Cooking Teacher,947.0,neutral
9058,9058.0,TRAIN_9058,"Well umm, they both have a egg yolk and butter base, but a bearnaise has shallots, shirvel, and most importantly tarragon.",Monica,947.0,neutral
9059,9059.0,TRAIN_9059,"That’s very good, what’s your name?",The Cooking Teacher,947.0,neutral
9060,9060.0,TRAIN_9060,Monica.,Monica,947.0,neutral
9061,9061.0,TRAIN_9061,"Monica, you go to the head of the class.",The Cooking Teacher,947.0,neutral
9062,9062.0,TRAIN_9062,Okay.,Monica,947.0,joy
9063,9063.0,TRAIN_9063,"And there's a country called Argentinaaaa,    it's a place I've never seeeeen.",Phoebe,948.0,neutral
9064,9064.0,TRAIN_9064,But I'm told for fifty pesos you can buy a    human spleen.,Phoebe,948.0,neutral
9065,9065.0,TRAIN_9065,Human spleeeen.,Phoebe,948.0,neutral
9066,9066.0,TRAIN_9066,Olé!,Phoebe,948.0,joy
9067,9067.0,TRAIN_9067,What are you doing here!,Monica,948.0,surprise
9068,9068.0,TRAIN_9068,"Well, you said that you had customers lined up in the street,    so I am here to entertain!",Phoebe,948.0,joy
9069,9069.0,TRAIN_9069,Great!,Monica,948.0,joy
9070,9070.0,TRAIN_9070,Yeah!,Phoebe,948.0,joy
9071,9071.0,TRAIN_9071,"It really has been great too, you know, some of this people    must have seen me play before because they were requesting a bunch of my songs!",Phoebe,948.0,joy
9072,9072.0,TRAIN_9072,"Yeah, ""You suck"" and ""shut up and go home"".",Phoebe,948.0,joy
9073,9073.0,TRAIN_9073,Listen Phoebe...,Monica,948.0,joy
9074,9074.0,TRAIN_9074,Yeah.,Phoebe,948.0,neutral
9075,9075.0,TRAIN_9075,"You know how much I love listening to your music, you know,    but...",Monica,948.0,neutral
9076,9076.0,TRAIN_9076,But what?,Phoebe,948.0,neutral
9077,9077.0,TRAIN_9077,This is kind of a classy place.,Monica,948.0,neutral
9078,9078.0,TRAIN_9078,"Ok, say no more.",Phoebe,948.0,neutral
9079,9079.0,TRAIN_9079,"I'm so bored! Stupid rain, we... we can't do anything.",Joey,949.0,sadness
9080,9080.0,TRAIN_9080,"Well, I've brought some books. We could read.",Rachel,949.0,neutral
9081,9081.0,TRAIN_9081,"Hey, it hasn't come to that yet.",Joey,949.0,joy
9082,9082.0,TRAIN_9082,Hey hey hey! Don't mind if I do!,Joey,949.0,joy
9083,9083.0,TRAIN_9083,"I'm sorry sir, these are for the pharmaceutical convention",Waiter,949.0,neutral
9084,9084.0,TRAIN_9084,"Hey Rach, do you feel like going to a convention?",Joey,949.0,neutral
9085,9085.0,TRAIN_9085,We can't. We're not pharmacists!,Rachel,949.0,sadness
9086,9086.0,TRAIN_9086,"I know we're not, but  Frank Medeio and...  Eva Trorro... womba...",Joey,949.0,neutral
9087,9087.0,TRAIN_9087,Kate Miller?,Rachel,949.0,neutral
9088,9088.0,TRAIN_9088,Kate Miller it is.,Joey,949.0,neutral
9089,9089.0,TRAIN_9089,And... that's the most sex I'm gonna have this weekend.,Rachel,949.0,joy
9090,9090.0,TRAIN_9090,In that case should I make sure it's on real good?,Joey,949.0,neutral
9091,9091.0,TRAIN_9091,Thank you.,Rachel,949.0,neutral
9092,9092.0,TRAIN_9092,Oh my God!,Chandler,950.0,surprise
9093,9093.0,TRAIN_9093,"We heard about your pants, I'm so sorry.",Monica,950.0,sadness
9094,9094.0,TRAIN_9094,This year was supposed to be great!,Ross,950.0,anger
9095,9095.0,TRAIN_9095,"But, it's only the second day and I'm a loser with stupid leather pants that don't even fit!",Ross,950.0,disgust
9096,9096.0,TRAIN_9096,"No. No, you're not a loser.",All,950.0,sadness
9097,9097.0,TRAIN_9097,Look at me!,Ross,950.0,anger
9098,9098.0,TRAIN_9098,"Hey, hey, look. Look Ross, Ben drew a picture of you!  Huh? You're-you're a cowboy!",Monica,950.0,joy
9099,9099.0,TRAIN_9099,"Oh, be-because of the leather pants.",Ross,950.0,sadness
9100,9100.0,TRAIN_9100,"See? Ben doesn't think you're a loser, he thinks you're a cowboy! Now that's something.",Monica,950.0,joy
9101,9101.0,TRAIN_9101,That really is something.. that's really cool.,Rachel,950.0,joy
9102,9102.0,TRAIN_9102,Howdy partner!,Joey,950.0,joy
9103,9103.0,TRAIN_9103,Maybe I should get another pair!,Ross,950.0,joy
9104,9104.0,TRAIN_9104,"Ooh, y'know, they-they had some with fringe all down the sides.",Ross,950.0,joy
9105,9105.0,TRAIN_9105,I'm gonna go kiss Ben goodnight.,Ross,950.0,joy
9106,9106.0,TRAIN_9106,I can't believe he thinks I'm a cowboy.,Ross,950.0,joy
9107,9107.0,TRAIN_9107,I would make a good cowboy.,Ross,950.0,joy
9108,9108.0,TRAIN_9108,"Okay, now that everything's wrapped up here, I think I'm, I'm gonna go do my laundry.",Monica,950.0,neutral
9109,9109.0,TRAIN_9109,"Oh yeah, me too. Y'know if this shirt is dirty.  Yep.",Chandler,950.0,neutral
9110,9110.0,TRAIN_9110,"No you didn't. You said you would, but you never did!",Ross,951.0,anger
9111,9111.0,TRAIN_9111,Oh yeah!,Chandler,951.0,surprise
9112,9112.0,TRAIN_9112,Great nap.,Joey,952.0,neutral
9113,9113.0,TRAIN_9113,It really was.,Ross,952.0,neutral
9114,9114.0,TRAIN_9114,"Uh me? Gay? No! No. No, but I have a number of close friends who are.",Joey,952.0,joy
9115,9115.0,TRAIN_9115,"So, let’s talk about women. I’m sure our female readers will be interested to know about your romantic life.",The Interviewer,952.0,neutral
9116,9116.0,TRAIN_9116,"Oh-oh-oh-oh, how I do it is, I look a woman up and down and say, ""Hey, how you doin’?""",Joey,952.0,neutral
9117,9117.0,TRAIN_9117,"Oh, please!",Phoebe,952.0,disgust
9118,9118.0,TRAIN_9118,"Hey, how you doin’?",Joey,952.0,neutral
9119,9119.0,TRAIN_9119,Hey Mikey,Phoebe,953.0,neutral
9120,9120.0,TRAIN_9120,Hey P,Mike,953.0,neutral
9121,9121.0,TRAIN_9121,What are you doing?,Phoebe,953.0,neutral
9122,9122.0,TRAIN_9122,Setting rattraps,Mike,953.0,neutral
9123,9123.0,TRAIN_9123,To kill Bob??,Phoebe,953.0,surprise
9124,9124.0,TRAIN_9124,"No, no, to test his neck strength.",Mike,953.0,neutral
9125,9125.0,TRAIN_9125,"No, Mike, I don't want to kill him!",Phoebe,953.0,anger
9126,9126.0,TRAIN_9126,"I thought we were just gonna    capture him and, and you know, set him free in the country side where he can    maybe meet a friendly possom and a wisecracking owl.",Phoebe,953.0,sadness
9127,9127.0,TRAIN_9127,"Ok, ok, I'll throw away the traps.",Mike,953.0,neutral
9128,9128.0,TRAIN_9128,"I'll find Bob, I'll get him.",Phoebe,953.0,neutral
9129,9129.0,TRAIN_9129,Bob?,Phoebe,953.0,fear
9130,9130.0,TRAIN_9130,Bob!,Phoebe,953.0,sadness
9131,9131.0,TRAIN_9131,Robert!,Phoebe,953.0,anger
9132,9132.0,TRAIN_9132,"Oh wait, I think I hear him.",Phoebe,953.0,neutral
9133,9133.0,TRAIN_9133,Oh - Oh my god!,Phoebe,953.0,surprise
9134,9134.0,TRAIN_9134,Bob    had babies!,Phoebe,953.0,surprise
9135,9135.0,TRAIN_9135,Bob's a mom!,Phoebe,953.0,surprise
9136,9136.0,TRAIN_9136,Better think of a new name for him.,Mike,953.0,neutral
9137,9137.0,TRAIN_9137,"I don't know, I kinda like Bob for a girl.",Phoebe,953.0,neutral
9138,9138.0,TRAIN_9138,"I don't know, I mean I'm not sure  ...",Mike,953.0,neutral
9139,9139.0,TRAIN_9139,"Oh my god, we killed Bob!",Phoebe,953.0,sadness
9140,9140.0,TRAIN_9140,"Maybe it wasn't Bob, maybe it was a mouse.",Mike,953.0,neutral
9141,9141.0,TRAIN_9141,Suzie,Phoebe,953.0,neutral
9142,9142.0,TRAIN_9142,"Hmmm, soup!",Joey,954.0,joy
9143,9143.0,TRAIN_9143,"Joey, Ross is gonna be here any second, would you mind watching Ben for me while I use the ladies' room?",Carol,954.0,neutral
9144,9144.0,TRAIN_9144,"Oh yeah, no problem.",Joey,954.0,neutral
9145,9145.0,TRAIN_9145,Thanks.,Carol,954.0,neutral
9146,9146.0,TRAIN_9146,"Hi Ben! So you wanna be an actor huh? I gotta tell ya, it's no picnic. There's tons of rejection.",Joey,954.0,sadness
9147,9147.0,TRAIN_9147,Joey!,Ross,954.0,surprise
9148,9148.0,TRAIN_9148,What one? You wanted him to invite you to the party and he did it!,Monica,955.0,surprise
9149,9149.0,TRAIN_9149,"Yeah, but he waited until the last minute!",Rachel,955.0,anger
9150,9150.0,TRAIN_9150,"So if I said yes, he would know I had nothing better to do than wait around for an invitation to his stupid party.",Rachel,955.0,anger
9151,9151.0,TRAIN_9151,"I said, ""No!""",Rachel,955.0,anger
9152,9152.0,TRAIN_9152,Which puts,Rachel,955.0,neutral
9153,9153.0,TRAIN_9153,Great. So the ball is in his court?,Monica,955.0,anger
9154,9154.0,TRAIN_9154,Ball? There is no ball.,Rachel,955.0,anger
9155,9155.0,TRAIN_9155,"Oh, hey Rach! I thought we said seven?",Danny,956.0,surprise
9156,9156.0,TRAIN_9156,"Yeah uh, y'know what uh, let's skip it.",Rachel,956.0,neutral
9157,9157.0,TRAIN_9157,What?! Why?!,Danny,956.0,surprise
9158,9158.0,TRAIN_9158,"Umm, you-you and your sister seem to have umm, a very special bond, and",Rachel,956.0,neutral
9159,9159.0,TRAIN_9159,Oh great! That,Danny,956.0,anger
9160,9160.0,TRAIN_9160,"Do-do you, do you have brothers?",Danny,956.0,neutral
9161,9161.0,TRAIN_9161,"No, I have two sisters. But one of them has a very masculine energy.",Rachel,956.0,neutral
9162,9162.0,TRAIN_9162,Are you close with them?,Danny,956.0,neutral
9163,9163.0,TRAIN_9163,"No-no, they're not very nice people.",Rachel,956.0,neutral
9164,9164.0,TRAIN_9164,"Okay, listen, I really like you.",Danny,956.0,neutral
9165,9165.0,TRAIN_9165,Okay?,Danny,956.0,neutral
9166,9166.0,TRAIN_9166,I think this can go somewhere.,Danny,956.0,neutral
9167,9167.0,TRAIN_9167,"So what if I'm close to my family, are you gonna let that stand in the way of us?",Danny,956.0,neutral
9168,9168.0,TRAIN_9168,"Well, uh, I-I don't know. See when-when you put it that way y'know it does sort of",Rachel,956.0,neutral
9169,9169.0,TRAIN_9169,Danny! Hurry up! The bath is getting cold!,Krista,956.0,neutral
9170,9170.0,TRAIN_9170,What?,Danny,956.0,surprise
9171,9171.0,TRAIN_9171,"Yeah, okay, I'll see you later.",Rachel,956.0,neutral
9172,9172.0,TRAIN_9172,It’s over.,Ross,957.0,sadness
9173,9173.0,TRAIN_9173,"Oh, was it awful?",Rachel,957.0,sadness
9174,9174.0,TRAIN_9174,"Well, it was loong.",Ross,958.0,sadness
9175,9175.0,TRAIN_9175,"I didn’t even realise how late it was, until I noticed the 5 o’clock shadow on her head.",Ross,959.0,neutral
9176,9176.0,TRAIN_9176,"Anyway, she didn’t want to stay.",Ross,959.0,sadness
9177,9177.0,TRAIN_9177,I called a cab. she just left.,Ross,959.0,neutral
9178,9178.0,TRAIN_9178,I wrote you a letter.,Rachel,959.0,neutral
9179,9179.0,TRAIN_9179,Ohh! Thank you! I like mail.,Ross,959.0,joy
9180,9180.0,TRAIN_9180,It’s just some things I’ve been thinking about.,Rachel,959.0,neutral
9181,9181.0,TRAIN_9181,"Some things about us, and before we can even think about the two of us getting back together, I just need to know how you feel about this stuff.",Rachel,959.0,neutral
9182,9182.0,TRAIN_9182,"Okay.  Wow, it’s-it’s 5:30 in the morning.  So, I’d better get cracking on this baby.",Ross,959.0,neutral
9183,9183.0,TRAIN_9183,"Well, I’ll be waiting for you, just come up when you’re done.",Rachel,959.0,neutral
9184,9184.0,TRAIN_9184,"Okay, I’ll be up in,  18 pages. Front and back. Very exciting.",Ross,959.0,joy
9185,9185.0,TRAIN_9185,The waiter carried the breadsticks in his pants!,Monica,960.0,anger
9186,9186.0,TRAIN_9186,"Well, you said that we except the",Allesandro,960.0,neutral
9187,9187.0,TRAIN_9187,"All right, that I’ll retract.",Monica,960.0,neutral
9188,9188.0,TRAIN_9188,"But I stand by my review, I know food and that wasn’t it.",Monica,960.0,disgust
9189,9189.0,TRAIN_9189,You’re marinara sauce tasted like tomato juice!,Monica,960.0,disgust
9190,9190.0,TRAIN_9190,You should serve it with vodka and a piece of celery.,Monica,960.0,disgust
9191,9191.0,TRAIN_9191,"Hey! I’m proud of that sauce, it’s delicious.",Allesandro,960.0,anger
9192,9192.0,TRAIN_9192,Oh my God! You own an Italian restaurant and you think that tastes good?! Where are you even from?,Monica,960.0,surprise
9193,9193.0,TRAIN_9193,Lebanon.,Allesandro,960.0,neutral
9194,9194.0,TRAIN_9194,"Hand me those tomatoes, I’m gonna show you what it should taste like! Come on, hand me them.",Monica,960.0,anger
9195,9195.0,TRAIN_9195,How long is this gonna take? ‘Cause I got another critic to go yell at.,Allesandro,960.0,neutral
9196,9196.0,TRAIN_9196,"Okay, then what happened?",Phoebe,961.0,neutral
9197,9197.0,TRAIN_9197,Ohh. Uh-huh. Uh-huh.  You'll get your turn!,Phoebe,961.0,anger
9198,9198.0,TRAIN_9198,"Hey Pheebs, what's going on?",Ross,961.0,neutral
9199,9199.0,TRAIN_9199,Nothing!   This is not over!,Phoebe,961.0,anger
9200,9200.0,TRAIN_9200,No! No! No!,Ross,961.0,anger
9201,9201.0,TRAIN_9201,What?!,Phoebe,961.0,surprise
9202,9202.0,TRAIN_9202,"I was up all night writing this really nasty letter to Emily! It was perfect and now it's all covered in-in…  Actually, thanks!",Ross,961.0,sadness
9203,9203.0,TRAIN_9203,All right! Everybody ready to go to the movies?,Joey,961.0,neutral
9204,9204.0,TRAIN_9204,"Uh actually, I think I'm gonna skip it.",Ross,961.0,sadness
9205,9205.0,TRAIN_9205,Really?,Joey,961.0,surprise
9206,9206.0,TRAIN_9206,"Yeah, I'm gonna stay and read my book. I just wanna be alone right now.",Ross,961.0,sadness
9207,9207.0,TRAIN_9207,"Oh. Are you sure you don't want to come? Tom Hanks, Meg Ryan, they get mail and stuff.",Joey,961.0,neutral
9208,9208.0,TRAIN_9208,"That's okay, Joe.",Ross,961.0,neutral
9209,9209.0,TRAIN_9209,"All right, let's go Pheebs.",Joey,961.0,neutral
9210,9210.0,TRAIN_9210,Oh God!,Ross,961.0,surprise
9211,9211.0,TRAIN_9211,That was amazing.,Chandler,962.0,joy
9212,9212.0,TRAIN_9212,I know.,Monica,962.0,neutral
9213,9213.0,TRAIN_9213,"Hey, do you realize we may have just changed our lives forever?",Monica,962.0,joy
9214,9214.0,TRAIN_9214,We may have just started a family.,Monica,962.0,joy
9215,9215.0,TRAIN_9215,"Nine months from now we can be here, having our own baby.",Monica,962.0,joy
9216,9216.0,TRAIN_9216,"And if not, we got to do it on a bucket.",Chandler,962.0,neutral
9217,9217.0,TRAIN_9217,Ross! You gotta stop! Okay?! You can’t just stare through the peep hole for three hours! You’re gonna get peep eye!,Chandler,963.0,anger
9218,9218.0,TRAIN_9218,I knew it!,Ross,963.0,surprise
9219,9219.0,TRAIN_9219,I knew it!,Ross,963.0,anger
9220,9220.0,TRAIN_9220,I always knew she liked him!,Ross,963.0,anger
9221,9221.0,TRAIN_9221,"Y'know, she’d say no, but here we are!",Ross,963.0,anger
9222,9222.0,TRAIN_9222,Right?,Ross,963.0,neutral
9223,9223.0,TRAIN_9223,"We just broke up, first thing she does!",Ross,963.0,anger
9224,9224.0,TRAIN_9224,You didn’t just break up.,Chandler,963.0,neutral
9225,9225.0,TRAIN_9225,"Hey, it’s been like three weeks!",Ross,963.0,anger
9226,9226.0,TRAIN_9226,You slept with somebody three hours after you thought you broke up. I mean bullets have left guns slower!,Chandler,963.0,disgust
9227,9227.0,TRAIN_9227,"Hey, so uh, y'know how there's something I wanted to talk to you about?",Ross,964.0,neutral
9228,9228.0,TRAIN_9228,Oh yeah!,Rachel,964.0,joy
9229,9229.0,TRAIN_9229,"Well, y'know how I'm trying to work things out with Emily.",Ross,964.0,joy
9230,9230.0,TRAIN_9230,"Well, there's this one thing… Okay,  here goes.",Ross,964.0,neutral
9231,9231.0,TRAIN_9231,I made a promise that--Oh hey!,Ross,964.0,surprise
9232,9232.0,TRAIN_9232,What?,Rachel,964.0,neutral
9233,9233.0,TRAIN_9233,You're nose is bleeding!,Ross,964.0,surprise
9234,9234.0,TRAIN_9234,Oh God.,Rachel,964.0,sadness
9235,9235.0,TRAIN_9235,No!,Rachel,964.0,sadness
9236,9236.0,TRAIN_9236,Oh not again!,Rachel,964.0,anger
9237,9237.0,TRAIN_9237,This-this happened when my grandfather died.,Rachel,964.0,sadness
9238,9238.0,TRAIN_9238,It's ugh!,Rachel,964.0,disgust
9239,9239.0,TRAIN_9239,Sorry.,Rachel,964.0,sadness
9240,9240.0,TRAIN_9240,"Oh, okay, so I'm sorry, what-what were you-what did you want to tell me?",Rachel,964.0,neutral
9241,9241.0,TRAIN_9241,Umm,Ross,964.0,neutral
9242,9242.0,TRAIN_9242,Sorry. Sorry.,Rachel,964.0,sadness
9243,9243.0,TRAIN_9243,"Okay, I uh, I can't see you anymore.",Ross,964.0,sadness
9244,9244.0,TRAIN_9244,"Yeah, I know. It's ridiculous! I can't see you either.",Rachel,964.0,neutral
9245,9245.0,TRAIN_9245,Not yet! Not yet! Not yet! Not yet! Not yet! Not yet! Not yet! Not yet!,Monica,965.0,fear
9246,9246.0,TRAIN_9246,"Hello, Chip.",Rachel,965.0,neutral
9247,9247.0,TRAIN_9247,"Hey, Rach! How ya doin’?",Chip,965.0,joy
9248,9248.0,TRAIN_9248,I’m great! I’m great. I’ve got a great job at,Rachel,965.0,joy
9249,9249.0,TRAIN_9249,"So ah, Monica ready yet?",Chip,965.0,neutral
9250,9250.0,TRAIN_9250,"She’ll be out in a second. So, Chip, how’s umm, Amy Welch?",Rachel,965.0,neutral
9251,9251.0,TRAIN_9251,"Amy Welch? Wow! I haven’t seen her since... So, Monica about ready?",Chip,965.0,surprise
9252,9252.0,TRAIN_9252,"That’s right, I love you! And-and I’m gonna play with you all the time.",Ross,966.0,joy
9253,9253.0,TRAIN_9253,How can you let him talk to your crotch like that?,Phoebe,966.0,surprise
9254,9254.0,TRAIN_9254,He’s talking to the baby.,Rachel,966.0,neutral
9255,9255.0,TRAIN_9255,Ohh!,Phoebe,966.0,surprise
9256,9256.0,TRAIN_9256,Okay!,Phoebe,966.0,surprise
9257,9257.0,TRAIN_9257,"Okay, cause when-when he said, ""I can’t wait to hear your first words,"" I thought, ""There’s a trick.""",Phoebe,966.0,surprise
9258,9258.0,TRAIN_9258,"Okay. Well, I gotta go you guys. I’ll see you later.",Rachel,966.0,neutral
9259,9259.0,TRAIN_9259,Okay.,Phoebe,966.0,neutral
9260,9260.0,TRAIN_9260,"Oh my, oh my God!",Joey,967.0,surprise
9261,9261.0,TRAIN_9261,"Aw, it’s unbelievable!",Rachel,967.0,surprise
9262,9262.0,TRAIN_9262,Wow!,Rachel,967.0,surprise
9263,9263.0,TRAIN_9263,She is kicking so much!,Rachel,967.0,surprise
9264,9264.0,TRAIN_9264,"Oh, she’s like umm…oh…who’s that kind of annoying girl soccer player?",Rachel,967.0,joy
9265,9265.0,TRAIN_9265,Mia Hamm?,Joey,967.0,neutral
9266,9266.0,TRAIN_9266,Mia Hamm!,Rachel,967.0,joy
9267,9267.0,TRAIN_9267,Oh that’s amazing.,Joey,967.0,joy
9268,9268.0,TRAIN_9268,Oh-oh!! One hand on the sheet Joe!,Rachel,967.0,surprise
9269,9269.0,TRAIN_9269,Whoa-hey-oh! Sorry!,Joey,967.0,surprise
9270,9270.0,TRAIN_9270,"Okay, what do you guys think?",Chandler,968.0,neutral
9271,9271.0,TRAIN_9271,Dude!,Ross,968.0,surprise
9272,9272.0,TRAIN_9272,I have never known love like this.,Joey,968.0,sadness
9273,9273.0,TRAIN_9273,You really like it?,Chandler,968.0,surprise
9274,9274.0,TRAIN_9274,Dude! How-how did you write this?,Ross,968.0,surprise
9275,9275.0,TRAIN_9275,I stole Monica’s and changed the name.,Chandler,968.0,neutral
9276,9276.0,TRAIN_9276,You can’t,Ross,968.0,neutral
9277,9277.0,TRAIN_9277,If he goes first he can!,Joey,968.0,joy
9278,9278.0,TRAIN_9278,Yeah!,Ross,969.0,anger
9279,9279.0,TRAIN_9279,"Anyway, I-I still think we should try to patch things up, y’know?",Ross,969.0,neutral
9280,9280.0,TRAIN_9280,"Like uh, maybe we could get him to get tickets to another Knicks game and invite him.",Ross,969.0,neutral
9281,9281.0,TRAIN_9281,Oh wow that’s a great idea! And,Joey,969.0,joy
9282,9282.0,TRAIN_9282,Here you go.,Gunther,969.0,neutral
9283,9283.0,TRAIN_9283,"Hey-hey-hey-ho-ho, I got this one.",Joey,969.0,joy
9284,9284.0,TRAIN_9284,Here you go.,Joey,969.0,neutral
9285,9285.0,TRAIN_9285,"Y’know I gotta tell ya, sometimes I just—I don’t get Chandler.",Joey,970.0,neutral
9286,9286.0,TRAIN_9286,"Y’know, me and him do stuff all the time without you and you don’t get all upset.",Joey,971.0,neutral
9287,9287.0,TRAIN_9287,All the time?,Ross,971.0,sadness
9288,9288.0,TRAIN_9288,All the time!,Joey,971.0,anger
9289,9289.0,TRAIN_9289,"Cassie, how you-how you doin’ on that…hot dog.",Ross,972.0,neutral
9290,9290.0,TRAIN_9290,I’m all done.,Cassie,972.0,neutral
9291,9291.0,TRAIN_9291,Thank God.,Ross,972.0,joy
9292,9292.0,TRAIN_9292,I guess the last time we really hung out was when our parents rented that beach house together.,Cassie,972.0,neutral
9293,9293.0,TRAIN_9293,Oh right.,Ross,972.0,neutral
9294,9294.0,TRAIN_9294,Right.,Ross,972.0,neutral
9295,9295.0,TRAIN_9295,"Ooh, remember the time I uh, I pinned you down and tickled you ‘til you cried?",Ross,972.0,joy
9296,9296.0,TRAIN_9296,We’re probably too old to do that now.,Ross,972.0,sadness
9297,9297.0,TRAIN_9297,"I’ll always remember that summer, because it’s when I got all of these freckles.",Cassie,972.0,joy
9298,9298.0,TRAIN_9298,Uh-huh! Uh-huh! And-and-and I’ll always remember that summer because that’s when I realized that we are related.,Ross,972.0,joy
9299,9299.0,TRAIN_9299,"It took you that long to figure it out, huh?",Cassie,972.0,surprise
9300,9300.0,TRAIN_9300,"Well I’m, I’m a little slow.  Just as our children would be.",Ross,972.0,neutral
9301,9301.0,TRAIN_9301,Relax every muscle in your body.,Phoebe,973.0,neutral
9302,9302.0,TRAIN_9302,Listen to the plinky-plunky music.,Phoebe,973.0,neutral
9303,9303.0,TRAIN_9303,"Okay, now close you eyes, and think of a happy place.",Phoebe,973.0,neutral
9304,9304.0,TRAIN_9304,"Okay, tell me your happy place.",Phoebe,973.0,neutral
9305,9305.0,TRAIN_9305,"Richard's living room, drinking wine.",Monica,973.0,joy
9306,9306.0,TRAIN_9306,"All right. No, no, no, not a Richard thing, just put down the glass. And get out!",Phoebe,973.0,anger
9307,9307.0,TRAIN_9307,"I'm sorry, but that's my happy place.",Monica,973.0,sadness
9308,9308.0,TRAIN_9308,"Well, okay, fine, use my happy place.",Phoebe,973.0,neutral
9309,9309.0,TRAIN_9309,"Okay, I'm just gonna, I have to ask that you don't move anything.",Phoebe,973.0,neutral
9310,9310.0,TRAIN_9310,"All right, I'll try not to.",Monica,973.0,neutral
9311,9311.0,TRAIN_9311,"Okay, all right, so, your in a meadow, millions of stars in the sky....",Phoebe,973.0,neutral
9312,9312.0,TRAIN_9312,Do you think breaking up with him was a huge mistake?,Monica,973.0,sadness
9313,9313.0,TRAIN_9313,"All right, there are no questions in the happy place. Okay, just, the warm breeze, and the moonlight flowing through the trees....",Phoebe,973.0,joy
9314,9314.0,TRAIN_9314,"I'll bet he's totally over me, I'll bet he's fine.",Monica,973.0,sadness
9315,9315.0,TRAIN_9315,"All right, betting and wagering of any kind, are, I'm sure, not permitted in the happy place.",Phoebe,973.0,neutral
9316,9316.0,TRAIN_9316,Okay.,Phoebe,973.0,neutral
9317,9317.0,TRAIN_9317,"Just-just, you know, the-the lovely waterfalls, and the, the trickling fountains.",Phoebe,973.0,joy
9318,9318.0,TRAIN_9318,And the-the calming sounds of the babbling brook....,Phoebe,973.0,neutral
9319,9319.0,TRAIN_9319,"Okay, this isn't working. I'm still awake and now I have to pee.",Monica,973.0,disgust
9320,9320.0,TRAIN_9320,"OK sweetie, I'll see you later.",Ross,974.0,neutral
9321,9321.0,TRAIN_9321,See you later Rach.,Julie,974.0,neutral
9322,9322.0,TRAIN_9322,Bye-bye Julie.,Rachel,975.0,neutral
9323,9323.0,TRAIN_9323,Hey.,Rachel,975.0,neutral
9324,9324.0,TRAIN_9324,Hey.,Ross,975.0,neutral
9325,9325.0,TRAIN_9325,"Hey, c'mon, cut it out.",Rachel,975.0,joy
9326,9326.0,TRAIN_9326,Hey?,Ross,975.0,neutral
9327,9327.0,TRAIN_9327,What?,Rachel,975.0,neutral
9328,9328.0,TRAIN_9328,Can I ask you somethin'?,Ross,975.0,neutral
9329,9329.0,TRAIN_9329,"Hey Rach, wanna hear the new song I'm thinkin' of singing this afternoon? I wrote it this morning in the shower.",Phoebe,976.0,joy
9330,9330.0,TRAIN_9330,Ok.,Rachel,976.0,neutral
9331,9331.0,TRAIN_9331,"Uh, Rachel, sweetheart, could I see ya for a minute?",Terry,976.0,neutral
9332,9332.0,TRAIN_9332,What's up?,Rachel,976.0,neutral
9333,9333.0,TRAIN_9333,F.Y.I..,Terry,976.0,neutral
9334,9334.0,TRAIN_9334,I've decided to pay a professional musician to play in here on Sunday afternoons.,Terry,976.0,neutral
9335,9335.0,TRAIN_9335,Her name is Stephanie... something.,Terry,976.0,neutral
9336,9336.0,TRAIN_9336,She's supposed to be very good.,Terry,976.0,neutral
9337,9337.0,TRAIN_9337,But what about Phoebe?,Rachel,976.0,surprise
9338,9338.0,TRAIN_9338,"Rachel, it's not that your friend is bad, it's that she's so bad, she makes me want to put my finger through my eye into my brain and swirl it around.",Terry,976.0,disgust
9339,9339.0,TRAIN_9339,"Ok, ok, so you're not a fan, but I mean, come on, you cannot do this to her.",Rachel,976.0,sadness
9340,9340.0,TRAIN_9340,Uh...,Terry,976.0,neutral
9341,9341.0,TRAIN_9341,"Oh, no no no no. Oh no no no no. I have to do this to her?",Rachel,976.0,fear
9342,9342.0,TRAIN_9342,"Ahh, no.",Ross,977.0,sadness
9343,9343.0,TRAIN_9343,Oh.,Rachel,977.0,neutral
9344,9344.0,TRAIN_9344,Are you jealous?,Ross,977.0,surprise
9345,9345.0,TRAIN_9345,"Noo, I y'know I don't see why she has to play with you, that's all.",Rachel,977.0,anger
9346,9346.0,TRAIN_9346,I mean doesn't she have any y'know other stripper moms friends of her own?,Rachel,977.0,anger
